Page URL,Image URL
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures/2019/9/lc-logo.png?t=1569446750000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/slideshows/homeLarge/Kindergarten%201st%20Day%202023.jpg?t=1704295285000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/slideshows/homeLarge/LCCHS%20School%20Photo%202024.JPG?t=1728225440000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/slideshows/homeLarge/2023%20School%20Photo%206.jpg?t=1697208591000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/slideshows/homeLarge/23-24%203rd%20grade%20.jpg?t=1699984667000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/slideshows/homeLarge/New%20Video%20Communion.PNG?t=1600365949000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures/2023/11/Newman-Guide-Seal.png?t=1699897121000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures-thumb/2024/7/SciFair-1.jpg?t=1721311064000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Spring%20Break-1-1.png?t=1720279457000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Early%20Dismissal-1-4-2.jpg?t=1721312765000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Pizza%20Slice-2.jpg?t=1720200979000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Spirit%20Wear-1-1.jpg?t=1720201647000
https://www.lumenchristischool.org/,https://files.ecatholic.com/23200/pictures/2025/1/LCCS%20Logo%202023.jpg?t=1737828729000
https://www.lumenchristischool.org/events/science-fair-7th-8th-grades-3,https://files.ecatholic.com/23200/pictures/2024/7/SciFair-1.jpg?t=1721311064000
https://www.lumenchristischool.org/misson-values,https://files.ecatholic.com/23200/pictures/2019/9/school-photo-9-17_1-1.jpg?t=1567452370000
https://www.lumenchristischool.org/cardinal-newman-honor-role,https://cdn.ecatholic.com/1742266391/base-images/error/st-anthony-404.svg
https://www.lumenchristischool.org/about-our-high-school,https://files.ecatholic.com/23200/pictures/2024/10/23-24%20Seniors-3.jpeg?t=1728224893000
https://www.lumenchristischool.org/about-our-high-school,https://files.ecatholic.com/23200/pictures/2024/10/Newman-Guide-Seal.png?t=1728224617000
https://www.lumenchristischool.org/about-our-high-school,https://files.ecatholic.com/23200/pictures/2019/10/field%20trip%20064.JPG?t=1571420050000
https://www.lumenchristischool.org/about-our-high-school,https://files.ecatholic.com/23200/pictures/2019/10/Photo%208%20HS%20Science.jpg?t=1571420166000
https://www.lumenchristischool.org/about-our-high-school,https://files.ecatholic.com/23200/pictures/2019/9/IMG_5827-1.jpg?t=1567518145000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures/2024/9/LCCS%20Faculty%20Oath%202024-1.jpg?t=1726360171000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/bob.jpg?t=1647957865000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Stacey.jpg?t=1647957885000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2023/8/Greer%20pic.JPG?t=1690979300000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Barnes.jpg?t=1647958302000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Marie.jpg?t=1647957940000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Emily.jpg?t=1647957957000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Caris.jpg?t=1647958464000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Maribeth.jpg?t=1647958239000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Shannon.jpg?t=1647958258000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Kolb.jpg?t=1647958317000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Beth.jpg?t=1647958288000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Rahe.jpg?t=1647958334000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Emma.jpg?t=1647958273000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Jeanne%20Carr.jpg?t=1647958367000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Mary%20Rose.jpg?t=1647958401000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2022/3/Deardorf.jpg?t=1647958434000
https://www.lumenchristischool.org/staff,https://files.ecatholic.com/23200/pictures-thumb/2021/8/Rebecca%20R.JPG?t=1630326772000
https://www.lumenchristischool.org/donor-newsletters,https://files.ecatholic.com/23200/pictures/2023/2/Screenshot%202023-02-16%20at%2012.56.08%20PM.png?t=1676570215000
https://www.lumenchristischool.org/donor-newsletters,https://files.ecatholic.com/23200/pictures/2023/2/Screenshot%202023-02-16%20at%2012.57.30%20PM.png?t=1676570270000
https://www.lumenchristischool.org/donor-newsletters,https://files.ecatholic.com/23200/pictures/2022/8/DSC_7232.JPG?t=1661878474000
https://www.lumenchristischool.org/donor-newsletters,https://files.ecatholic.com/23200/pictures/2022/8/PrekJPG.JPG?t=1661878405000
https://www.lumenchristischool.org/events/spring-break-all-week-1,https://files.ecatholic.com/23200/pictures/2024/7/Spring%20Break-1-1.png?t=1720279457000
https://www.lumenchristischool.org/donate,https://files.ecatholic.com/23200/pictures/2024/12/PXL_20241214_000516866.NIGHT-1.jpg?t=1734615416000
https://www.lumenchristischool.org/donate,https://files.ecatholic.com/23200/pictures/2024/4/Non-cash%20Donations.png?t=1713547222000
https://www.lumenchristischool.org/donate,https://files.ecatholic.com/23200/pictures/2020/10/Marian%20plaques%202%20by%202.PNG?t=1601573396000
https://www.lumenchristischool.org/classical-education,https://files.ecatholic.com/23200/pictures/2019/9/8620836-1.jpeg?t=1567440013000
https://www.lumenchristischool.org/classical-education,https://files.ecatholic.com/23200/pictures/2019/10/20191003%20HS%20Science%203-2-1.jpg?t=1572275761000
https://www.lumenchristischool.org/lumens,https://files.ecatholic.com/23200/pictures/2023/9/silver-313347_1280.jpg?t=1695676952000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Shakespeare.jpg?t=1721310834000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Ash%20Wednesday.PNG?t=1720279158000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Early%20Dismissal.jpg?t=1720279222000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/12/DSC_7965-1.jpg?t=1735490192000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/7/st%20joseph.PNG?t=1720289734000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/7/Hot%20Dog%20Square-1-1-2.jpg?t=1720201276000
https://www.lumenchristischool.org/calendar,https://files.ecatholic.com/23200/pictures-thumb/2024/8/pfablue.png?t=1723387089000
https://www.lumenchristischool.org/light-in-the-citybr-annual-dinner,https://files.ecatholic.com/23200/pictures/2025/1/LITC%202025%20Banner%20-2.jpg?t=1737571788000
https://www.lumenchristischool.org/light-in-the-citybr-annual-dinner,https://www.lumenchristischool.org/resources/base-images/slideshow/4x3.png
